incident_number,date_reported,date_occurred,badge_id,offense_classification,offense_code_name,nibrs_code,nibrs_group_name,was_offense_completed,lmpd_division,lmpd_beat,location_category,block_address,city,zip_code,ObjectId
LMPD23028135,4/13/2023 4:00:00 PM,4/13/2023 4:00:00 PM,7922,15 UNAUTHORIZED USE,UNAUTHORIZED USE OF MOTOR VEHICLE 1ST OFFENSE 514.100 00701 240,240,A,YES,2ND DIVISION,236,OTHER RESIDENCE (APARTMENT/CONDO),3400 BLOCK CATHE DYKSTRA WAY,LOUISVILLE,40216,50994
LMPD23029248,4/15/2023 4:00:00 AM,4/15/2023 4:00:00 AM,5323,13 BURGLARY,BURGLARY - 3RD DEGREE 511.040 22062 220,220,A,YES,6TH DIVISION,612,RENTAL STORAGE FACILITY,4300 BLOCK POPLAR LEVEL RD,LOUISVILLE,40213,50995
LMPD23900189,4/14/2023 4:00:00 PM,4/14/2023 4:00:00 PM,8375,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,7TH DIVISION,723,RESIDENCE/HOME,7600 BLOCK SMYRNA RD,LOUISVILLE,40228,50996
LMPD23028761,4/14/2023 9:00:00 PM,4/14/2023 9:00:00 PM,8173,21 THEFT FR VEH,"TBUT OR DISP CONTENTS FROM VEH $500 < $1,000 514.030 24141 23F",23F,A,YES,2ND DIVISION,234,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,3500 BLOCK CANE RUN RD,LOUISVILLE,40211,50997
LMPD23028028,4/14/2023 12:00:00 AM,4/14/2023 12:00:00 AM,8402,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,3RD DIVISION,322,PARKING/ DROP LOT/ GARAGE,1100 BLOCK ROYAL GARDENS CT,LOUISVILLE,40214,50998
LMPD23027750,4/13/2023 7:33:00 PM,4/13/2023 12:30:00 PM,8544,28 FRAUD CREDIT CARD/ATM,FRAUDULENT USE OF A CREDIT CARD $500 < $1000 434.650(1)(B)(1) 71202 26B,26B,A,YES,1ST DIVISION,123,SPECIALTY STORE,300 BLOCK W MUHAMMAD ALI BLVD,LOUISVILLE,40202,50999
LMPD25082153,4/15/2023 4:00:00 AM,4/15/2023 4:00:00 AM,8611,29 FRAUD IMPERSONATION,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT 514.160 23310 26C,26C,A,YES,7TH DIVISION,711,OTHER RESIDENCE (APARTMENT/CONDO),12500 BLOCK SAXONY PARK CIR,LOUISVILLE,40299,51000
LMPD23027639,4/13/2023 3:43:00 PM,4/13/2023 3:30:00 AM,8142,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,3RD DIVISION,322,PARKING/ DROP LOT/ GARAGE,1000 BLOCK ROYAL GARDENS CT,LOUISVILLE,40214,51001
LMPD23028281,4/14/2023 9:00:00 PM,4/14/2023 9:00:00 PM,5271,26 COUNTERFEITING,CRIMINAL POSSESSION OF FORGED INSTRUMENT-3RD DEGREE 516.070 01006 250,250,A,YES,1ST DIVISION,112,RESIDENCE/HOME,2600 BLOCK W MADISON ST,LOUISVILLE,40211,51002
LMPD23029083,4/15/2023 4:00:00 AM,4/15/2023 4:00:00 AM,7244,28 FRAUD CREDIT CARD/ATM,FRAUDULENT USE OF A CREDIT CARD 434.650(1)(B) 71200 26B,26B,A,YES,3RD DIVISION,331,RESIDENCE/HOME,2600 BLOCK THOMAS AVE,LOUISVILLE,40216,51003
LMPD23027871,4/14/2023 12:00:00 AM,4/14/2023 12:00:00 AM,5395,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,3RD DIVISION,322,RESIDENCE/HOME,5400 BLOCK SOUTHVIEW DR,LOUISVILLE,40214,51004
LMPD23028587,4/14/2023 3:55:00 PM,4/14/2023 3:55:00 PM,5261,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,YES,7TH DIVISION,724,RESIDENCE/HOME,11400 BLOCK ROCKY RD,LOUISVILLE,40229,51005
LMPD23027753,4/13/2023 7:15:00 PM,4/13/2023 7:15:00 PM,7170,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,1ST DIVISION,135,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,400 BLOCK E MUHAMMAD ALI BLVD,LOUISVILLE,40202,51006
LMPD23900182,4/14/2023 3:50:00 PM,4/14/2023 3:50:00 PM,8375,23 THEFT OTHER,THEFT OF MAIL MATTER 514.140 23265 23H,23H,A,YES,5TH DIVISION,512,RESIDENCE/HOME,1300 BLOCK HEPBURN AVE,LOUISVILLE,40204,51007
LMPD23028281,4/14/2023 9:00:00 PM,4/14/2023 9:00:00 PM,5271,23 LARCENY,TBUT OR DISP ALL OTHERS 514.030 24095 23H,23H,A,YES,1ST DIVISION,112,RESIDENCE/HOME,2600 BLOCK W MADISON ST,LOUISVILLE,40211,51008
LMPD23027639,4/13/2023 3:43:00 PM,4/22/2023 2:15:00 PM,8142,33 STOLEN PROPERTY,"RECEIVING STOLEN PROPERTY $10,000 OR MORE 514.110(3)(c) 28014 280",999,B,NO,4TH DIVISION,436,RESIDENCE/HOME,600 BLOCK DOUGLAS PARK,LOUISVILLE,40214,51009
LMPD23028376,4/15/2023 3:30:00 AM,4/14/2023 10:00:00 PM,5135,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,YES,1ST DIVISION,112,RESIDENCE/HOME,600 BLOCK S 28TH ST,LOUISVILLE,40211,51010
LMPD23028128,4/14/2023 12:00:00 AM,4/14/2023 12:00:00 AM,8402,14 AUTO THEFT,TBUT OR DISP AUTO 514.030 24110 240,240,A,YES,3RD DIVISION,322,PARKING/ DROP LOT/ GARAGE,3200 BLOCK FORDHAVEN RD,LOUISVILLE,40214,51011
LMPD23027739,4/13/2023 7:12:00 PM,4/13/2023 12:30:00 PM,8544,19 THEFT FR BLDG,TBUT OR DISP FROM BUILDING 514.030 24160 23D,23D,A,YES,1ST DIVISION,123,COMMERCIAL/OFFICE BUILDING,400 BLOCK W MAIN ST,LOUISVILLE,40202,51012
LMPD23028098,4/14/2023 3:48:00 PM,4/13/2023 12:00:00 PM,8142,22 THEFT MV PARTS,"TBUT PARTS FROM VEHICLE $1,000 < $10,000 514.030 24242 23G",23G,A,YES,4TH DIVISION,412,RESIDENCE/HOME,500 BLOCK E BARBEE AVE,LOUISVILLE,40217,51013
LMPD23031497,4/14/2023 8:50:00 PM,4/14/2023 8:50:00 PM,7160,12 INTIMIDATION,MENACING 508.050 00803 13C,13C,A,YES,3RD DIVISION,331,OTHER RESIDENCE (APARTMENT/CONDO),6500 BLOCK HACKEL DR,LOUISVILLE,40258,51014
LMPD23027644,4/13/2023 3:41:00 PM,4/13/2023 3:41:00 PM,5250,9 AGGRAVATED ASSAULT,WANTON ENDANGERMENT-1ST DEGREE 508.060 13201 13A,13A,A,YES,1ST DIVISION,111,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,1600 BLOCK BANK ST,LOUISVILLE,40203,51015
LMPD23028370,4/15/2023 3:26:00 AM,4/15/2023 3:26:00 AM,6682,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,13B,A,YES,7TH DIVISION,723,RESIDENCE/HOME,7100 BLOCK ALMA JUNE WAY,LOUISVILLE,40228,51016
LMPD23027851,4/13/2023 11:57:00 PM,4/13/2023 9:30:00 PM,8499,28 FRAUD CREDIT CARD/ATM,FRAUDULENT USE OF A CREDIT CARD $500 < $1000 434.650(1)(B)(1) 71202 26B,26B,A,YES,3RD DIVISION,315,RESIDENCE/HOME,6800 BLOCK CINDY DR,LOUISVILLE,40258,51017
LMPD23028234,4/14/2023 8:45:00 PM,4/14/2023 9:00:00 AM,8499,22 THEFT MV PARTS,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL 186.990(6) 28200 23G,23G,A,YES,7TH DIVISION,723,PARKING/ DROP LOT/ GARAGE,7100 BLOCK CEDAR SPRINGS BLVD,LOUISVILLE,40291,51018
LMPD23027741,4/13/2023 7:10:00 PM,4/13/2023 6:30:00 PM,5354,24 VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE 512.020 01401 290,290,A,YES,4TH DIVISION,423,RESIDENCE/HOME,1400 BLOCK ARCADE AVE,LOUISVILLE,40215,51019
LMPD23028090,4/14/2023 3:32:00 PM,3/9/2023 7:48:00 PM,8142,23 THEFT OTHER,THEFT OF MAIL MATTER 514.140 23265 23H,23H,A,YES,3RD DIVISION,334,RESIDENCE/HOME,10500 BLOCK GRECIAN RD,LOUISVILLE,40272,51020
LMPD23027736,4/13/2023 7:07:00 PM,4/13/2023 7:00:00 PM,8499,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,5TH DIVISION,513,CONVENIENCE STORE,2200 BLOCK BARDSTOWN RD,LOUISVILLE,40205,51021
LMPD23029478,4/14/2023 8:28:00 PM,4/14/2023 8:28:00 PM,8402,28 FRAUD CREDIT CARD/ATM,FRAUDULENT USE OF A CREDIT CARD 434.650(1)(B) 71200 26B,26B,A,YES,1ST DIVISION,111,SERVICE/GAS STATION,500 BLOCK N 22ND ST,LOUISVILLE,40203,51022
LMPD23027633,4/13/2023 3:32:00 PM,4/13/2023 3:30:00 AM,8142,14 AUTO THEFT,TBUT OR DISP AUTO 514.030 24110 240,240,A,NO,3RD DIVISION,322,PARKING/ DROP LOT/ GARAGE,3200 BLOCK FORDHAVEN RD,LOUISVILLE,40214,51023
LMPD23028866,4/15/2023 2:30:00 AM,4/15/2023 2:30:00 AM,5021,9 AGGRAVATED ASSAULT,ASSAULT - 2ND DEGREE 508.020 13160 13A,13A,A,YES,1ST DIVISION,123,ARENA/STADIUM/FAIRGROUNDS/COLISEUM,0 BLOCK ARENA PLZ,LOUISVILLE,40202,51024
LMPD23027855,4/13/2023 11:53:00 PM,4/13/2023 11:53:00 PM,5424,46 FAMILY OFFENSES,VIOLATION OF KENTUCKY EPO/DVO 403.763 02763 90F,90F,B,NO,3RD DIVISION,331,OTHER RESIDENCE (APARTMENT/CONDO),1600 BLOCK BRICK KILN LN,LOUISVILLE,40216,51025
LMPD23036258,4/14/2023 3:28:00 PM,4/14/2023 3:28:00 PM,5300,46 FAMILY OFFENSES,VIOLATION OF FOREIGN EPO/DVO 403.7529 02762 90F,90F,B,NO,6TH DIVISION,624,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,,LOUISVILLE,40228,51026
LMPD23027630,4/13/2023 3:22:00 PM,4/13/2023 1:00:00 AM,9553,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,6TH DIVISION,624,RESIDENCE/HOME,4100 BLOCK NORBROOK DR,LOUISVILLE,40218,51027
LMPD23027771,4/13/2023 7:01:00 PM,4/13/2023 7:01:00 AM,7430,35 NARCOTICS EQUIP,DRUG PARAPHERNALIA - BUY/POSSESS 218A.500(2) 42081 35B,35B,A,YES,1ST DIVISION,112,PARKING/ DROP LOT/ GARAGE,1700 BLOCK W BROADWAY,LOUISVILLE,40203,51028
LMPD23029477,4/14/2023 8:28:00 PM,4/14/2023 8:28:00 PM,8402,23 THEFT OTHER,THEFT OF PROP MISLAID OR DELIVER BY IMISTAKE 514.050(1) 23472 23H,23H,A,YES,1ST DIVISION,123,PARKING/ DROP LOT/ GARAGE,700 BLOCK W MAIN ST,LOUISVILLE,40202,51029
LMPD23028350,4/15/2023 2:27:00 AM,4/15/2023 12:30:00 AM,8499,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,4TH DIVISION,412,RESIDENCE/HOME,1500 BLOCK S 3RD ST,LOUISVILLE,40208,51030
LMPD23027855,4/13/2023 11:53:00 PM,4/13/2023 11:53:00 PM,5424,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,3RD DIVISION,331,OTHER RESIDENCE (APARTMENT/CONDO),1600 BLOCK BRICK KILN LN,LOUISVILLE,40216,51031
LMPD23028086,4/14/2023 3:25:00 PM,4/14/2023 1:55:00 PM,8358,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,6TH DIVISION,625,DRUG STORE/DOCTOR'S OFFICE/HOSPITAL,3900 BLOCK TAYLORSVILLE RD,LOUISVILLE,40220,51032
LMPD23027640,4/13/2023 3:20:00 PM,4/13/2023 3:20:00 PM,5323,23 LARCENY,TBUT OR DISP ALL OTHERS 514.030 24095 23H,23H,A,YES,6TH DIVISION,612,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,1100 BLOCK NORTON AVE,LOUISVILLE,40213,51033
LMPD23027771,4/13/2023 7:01:00 PM,4/13/2023 7:01:00 AM,7430,34 NARCOTICS,"TRAF N CONT SUB 3RD DEG,1ST OFF(>OR=20 BUT<OR=120 DU DRUG UN218A.1412 42575 35A",999,B,NO,1ST DIVISION,112,PARKING/ DROP LOT/ GARAGE,1700 BLOCK W BROADWAY,LOUISVILLE,40203,51034
LMPD23028226,4/14/2023 8:22:00 PM,4/14/2023 7:00:00 PM,8515,56 ALL OTHER OFFENSES,PROPERTY LOST OR ABANDONED NON CRIMINAL 67.592(1C) 03024 90Z,90Z,B,NO,6TH DIVISION,612,RESTAURANT,5000 BLOCK POPLAR LEVEL RD,LOUISVILLE,40219,51035
LMPD23028592,4/15/2023 2:00:00 AM,4/15/2023 2:00:00 AM,5261,19 THEFT FR BLDG,"TBUT OR DISP FROM BUILDING $1,000 < $10,000 514.030 24162 23D",23D,A,YES,4TH DIVISION,424,ARENA/STADIUM/FAIRGROUNDS/COLISEUM,900 BLOCK PHILLIPS LN,LOUISVILLE,40209,51036
LMPD23028158,4/14/2023 3:25:00 PM,4/13/2023 4:30:00 AM,7132,20 THEFT FR VEND MACHINE,TBUT OR DISP COIN MACHINE 514.030 24130 23E,23E,A,YES,4TH DIVISION,411,OTHER RESIDENCE (APARTMENT/CONDO),400 BLOCK W ORMSBY AVE,LOUISVILLE,40203,51037
LMPD23027645,4/13/2023 3:16:00 PM,4/13/2023 3:16:00 PM,8402,18 SHOPLIFTING,"TBUT OR DISP SHOPLIFTING $1,000 < $10,000 514.030 24232 23C",23C,A,YES,8TH DIVISION,815,DEPARTMENT/DISCOUNT STORE,7900 BLOCK SHELBYVILLE RD,LOUISVILLE,40222,51038
LMPD23027771,4/13/2023 7:01:00 PM,4/13/2023 7:01:00 PM,7430,34 NARCOTICS,TRAFF IN CONTROLLED SUBSTANCE 1ST OFFENSE (HEROIN) 218A.1412 42466 35A,35A,A,YES,1ST DIVISION,112,SERVICE/GAS STATION,1700 BLOCK W BROADWAY,LOUISVILLE,40203,51039
LMPD23029266,4/14/2023 8:21:00 PM,4/14/2023 8:00:00 PM,5503,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,YES,8TH DIVISION,824,RESIDENCE/HOME,12600 BLOCK BERRYTOWN RD,LOUISVILLE,40223,51040
LMPD23029931,4/15/2023 2:00:00 AM,4/15/2023 2:00:00 AM,8402,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,NO,8TH DIVISION,815,OTHER RESIDENCE (APARTMENT/CONDO),7400 BLOCK STEEPLECREST CIR,LOUISVILLE,40222,51041
LMPD23028225,4/14/2023 8:20:00 PM,3/5/2023 1:15:00 PM,8499,23 THEFT OTHER,"THEFT BY DECEPTION INCLUDING COLD CHECKS $500 < $1,000 514.040(8)(a) 71285 23H",23H,A,YES,8TH DIVISION,823,RESIDENCE/HOME,15400 BLOCK TIMMONS WAY,LOUISVILLE,40245,51042
LMPD23027875,4/13/2023 11:50:00 PM,4/13/2023 11:50:00 PM,7489,9 AGGRAVATED ASSAULT,STRANGULATION 1ST DEGREE 508.170 13225 13A,13A,A,YES,2ND DIVISION,211,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,300 BLOCK LOUIS COLEMAN JR DR,LOUISVILLE,40212,51043
LMPD23028091,4/14/2023 3:04:00 PM,4/13/2023 11:30:00 PM,7648,21 THEFT FR VEH,"TBUT OR DISP CONTENTS FROM VEH $10,000 < $1,000,000 514.030 24143 23F",23F,A,NO,8TH DIVISION,824,RESIDENCE/HOME,9800 BLOCK VIEUX CARRE DR,JEFFERSONTOWN,40222,51044
LMPD23027626,4/13/2023 3:00:00 PM,4/13/2023 3:00:00 PM,5468,56 ALL OTHER OFFENSES,HARASSING COMMUNICATIONS 525.080 02402 90Z,90Z,B,NO,7TH DIVISION,712,RESIDENCE/HOME,9400 BLOCK MEADOW VALLEY LN,LOUISVILLE,40291,51045
LMPD23027771,4/13/2023 7:01:00 PM,4/13/2023 7:01:00 AM,7430,34 NARCOTICS,TRAF CONT SUB-1ST DEG 1ST OFF (> OR = 10 DU OPIATES) 218A.1412 42372 35A,999,B,NO,1ST DIVISION,112,PARKING/ DROP LOT/ GARAGE,1700 BLOCK W BROADWAY,LOUISVILLE,40203,51046
LMPD23028348,4/15/2023 1:57:00 AM,4/15/2023 2:09:00 AM,5385,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY) 508.030 00796 13B,13B,A,YES,6TH DIVISION,624,BAR/NIGHTCLUB,5400 BLOCK DEL MARIA WAY,LOUISVILLE,40291,51047
LMPD23028497,4/14/2023 8:00:00 PM,4/14/2023 8:00:00 PM,2218,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,8TH DIVISION,824,RESIDENCE/HOME,2600 BLOCK SHINING WATER DR,LOUISVILLE,40299,51048
LMPD23028636,4/13/2023 11:46:00 PM,4/16/2023 12:16:00 AM,5305,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,YES,6TH DIVISION,612,OTHER RESIDENCE (APARTMENT/CONDO),3200 BLOCK TWIN OAK LN,LOUISVILLE,40219,51049
LMPD23028091,4/14/2023 3:04:00 PM,4/13/2023 11:30:00 PM,7648,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,NO,8TH DIVISION,824,RESIDENCE/HOME,9800 BLOCK VIEUX CARRE DR,JEFFERSONTOWN,40222,51050
LMPD23027647,4/13/2023 2:53:00 PM,4/13/2023 2:00:00 PM,7454,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (NO VISIBLE INJURY) 508.030 00795 13B,13B,A,YES,1ST DIVISION,135,RESIDENCE/HOME,400 BLOCK E MUHAMMAD ALI BLVD,LOUISVILLE,40202,51051
LMPD23027771,4/13/2023 7:01:00 PM,4/13/2023 7:01:00 AM,7430,34 NARCOTICS,TRAF IN MARIJUANA-LESS THAN 8 OZ-1ST OFFENSE 218A.1421(2) 42301 35A,999,B,NO,1ST DIVISION,112,PARKING/ DROP LOT/ GARAGE,1700 BLOCK W BROADWAY,LOUISVILLE,40203,51052
LMPD23028339,4/15/2023 1:47:00 AM,4/15/2023 1:40:00 AM,8499,14 AUTO THEFT,TBUT OR DISP AUTO 514.030 24110 240,240,A,NO,6TH DIVISION,611,PARKING/ DROP LOT/ GARAGE,3600 BLOCK FINCASTLE RD,LOUISVILLE,40213,51053
LMPD23028238,4/14/2023 8:00:00 PM,4/14/2023 8:00:00 PM,5272,9 AGGRAVATED ASSAULT,ASSAULT - 1ST DEGREE 508.010 13150 13A,999,B,NO,2ND DIVISION,223,RESIDENCE/HOME,2600 BLOCK HALE AVE,LOUISVILLE,40211,51054
LMPD23027880,4/13/2023 11:40:00 PM,4/13/2023 11:40:00 PM,7159,12 INTIMIDATION,BOMB THREATS 508.080 00805 13C,13C,A,YES,8TH DIVISION,811,INDUSTRIAL SITE,3000 BLOCK CHAMBERLAIN LN,LOUISVILLE,40241,51055
LMPD23028079,4/14/2023 2:54:00 PM,4/14/2023 2:50:00 PM,5505,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY 508.030 00797 13B,13B,A,YES,1ST DIVISION,111,RESIDENCE/HOME,1900 BLOCK BAIRD ST,LOUISVILLE,40203,51056
LMPD23028185,4/14/2023 2:53:00 PM,4/14/2023 2:43:00 PM,7132,21 THEFT FR VEH,"TBUT OR DISP CONTENTS FROM VEH $500 < $1,000 514.030 24141 23F",23F,A,YES,4TH DIVISION,411,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,700 BLOCK S 1ST ST,LOUISVILLE,40202,51057
LMPD23028065,4/14/2023 2:44:00 PM,4/13/2023 10:32:00 PM,8358,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,8TH DIVISION,815,SHOPPING MALL,7900 BLOCK SHELBYVILLE RD,LOUISVILLE,40222,51058
LMPD23028094,4/14/2023 2:40:00 PM,4/14/2023 2:40:00 PM,5267,56 ALL OTHER OFFENSES,INDECENT EXPOSURE - 2ND DEGREE 510.150 01754 90Z,90Z,B,NO,4TH DIVISION,411,DRUG STORE/DOCTOR'S OFFICE/HOSPITAL,100 BLOCK E KENTUCKY ST,LOUISVILLE,40203,51059
LMPD23028068,4/14/2023 2:31:00 PM,4/13/2023 8:30:00 PM,5110,13 BURGLARY,BURGLARY - 3RD DEGREE 511.040 22062 220,220,A,YES,3RD DIVISION,315,COMMERCIAL/OFFICE BUILDING,8000 BLOCK DIXIE HWY,LOUISVILLE,40258,51060
LMPD23900088,4/14/2023 2:20:00 PM,4/14/2023 2:20:00 PM,8375,23 THEFT OTHER,THEFT OF MAIL MATTER 514.140 23265 23H,23H,A,YES,4TH DIVISION,423,RESIDENCE/HOME,3500 BLOCK PARTHENIA AVE,LOUISVILLE,40215,51061
LMPD23028050,4/14/2023 2:13:00 PM,4/14/2023 11:05:00 AM,8358,23 THEFT OTHER,"TBUT OR DISP ALL OTHERS $500 < $1,000 514.030 24096 23H",23H,A,YES,3RD DIVISION,331,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,ROCKFORD LN & CANE RUN RD,LOUISVILLE,40216,51062
LMPD23028044,4/14/2023 1:59:00 PM,4/13/2023 9:00:00 PM,8142,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,5TH DIVISION,512,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,RUBEL AVE & E BRECKINRIDGE ST,LOUISVILLE,40204,51063
LMPD23028044,4/14/2023 1:59:00 PM,4/13/2023 9:00:00 PM,8142,33 STOLEN PROPERTY,"RECEIVING STOLEN PROPERTY $10,000 OR MORE 514.110(3)(c) 28014 280",999,B,NO,5TH DIVISION,512,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,RUBEL AVE & E BRECKINRIDGE ST,LOUISVILLE,40204,51064
LMPD23028047,4/14/2023 1:50:00 PM,4/14/2023 1:50:00 PM,5496,8 ROBBERY,ROBBERY - 1ST DEGREE 515.020 12002 120,120,A,NO,2ND DIVISION,211,DEPARTMENT/DISCOUNT STORE,3900 BLOCK W MARKET ST,LOUISVILLE,40212,51065
LMPD23028033,4/14/2023 1:37:00 PM,4/13/2023 6:00:00 PM,8142,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,3RD DIVISION,331,RESIDENCE/HOME,5300 BLOCK OAK LEA DR,LOUISVILLE,40216,51066
LMPD23028041,4/14/2023 1:28:00 PM,4/14/2023 1:30:00 PM,6360,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,1ST DIVISION,134,RESTAURANT,200 BLOCK S CLAY ST,LOUISVILLE,40202,51067
LMPD23028038,4/14/2023 1:15:00 PM,4/14/2023 4:00:00 AM,7105,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,13C,A,YES,8TH DIVISION,811,RESIDENCE/HOME,6500 BLOCK SHIRLEY AVE,LOUISVILLE,40059,51068
LMPD23028052,4/14/2023 1:12:00 PM,4/14/2023 12:03:00 AM,5168,56 ALL OTHER OFFENSES,NON-CRIMINAL DEATH (NATURAL CAUSES) ***.*** 03014 90Z,90Z,B,NO,1ST DIVISION,123,HOTEL/ MOTEL/ ETC.,100 BLOCK N 4TH ST,LOUISVILLE,40202,51069
LMPD23028023,4/14/2023 12:56:00 PM,4/14/2023 5:00:00 AM,8142,14 AUTO THEFT,TBUT OR DISP AUTO 514.030 24110 240,240,A,NO,4TH DIVISION,424,PARKING/ DROP LOT/ GARAGE,4000 BLOCK SOUTHERN PKY,LOUISVILLE,40214,51070
LMPD23028015,4/14/2023 12:28:00 PM,2/23/2023 9:47:00 AM,8358,23 THEFT OTHER,THEFT OF MAIL MATTER 514.140 23265 23H,23H,A,YES,1ST DIVISION,123,GOVERNMENT/ PUBLIC BUILDING,400 BLOCK S 4TH ST,LOUISVILLE,40202,51071
LMPD23028013,4/14/2023 12:23:00 PM,4/9/2023 6:00:00 PM,8142,19 THEFT FR BLDG,TBUT OR DISP FROM BUILDING 514.030 24160 23D,23D,A,YES,6TH DIVISION,612,OTHER RESIDENCE (APARTMENT/CONDO),5000 BLOCK QUAIL CT,LOUISVILLE,40213,51072
LMPD23028445,4/14/2023 12:13:00 PM,4/15/2023 12:00:00 AM,4354,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,YES,4TH DIVISION,423,PARKING/ DROP LOT/ GARAGE,1600 BLOCK ARCADE AVE,LOUISVILLE,40215,51073
LMPD23095362,4/14/2023 12:00:00 PM,4/14/2023 12:00:00 PM,7799,26 COUNTERFEITING,FORGERY - 2ND DEGREE 516.030 25019 250,250,A,YES,7TH DIVISION,723,GOVERNMENT/ PUBLIC BUILDING,7800 BLOCK BEULAH CHURCH RD,LOUISVILLE,40228,51074
LMPD23028019,4/14/2023 11:30:00 AM,4/14/2023 11:30:00 AM,7560,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY 508.030 00797 13B,13B,A,YES,4TH DIVISION,423,RESIDENCE/HOME,700 BLOCK DRESDEN AVE,LOUISVILLE,40215,51075
LMPD23028008,4/14/2023 11:27:00 AM,4/13/2023 11:40:00 PM,8142,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,NO,8TH DIVISION,824,OTHER RESIDENCE (APARTMENT/CONDO),9800 BLOCK VIEUX CARRE DR,LOUISVILLE,40223,51076
LMPD23028020,4/14/2023 11:20:00 AM,4/14/2023 11:20:00 AM,7670,12 INTIMIDATION,MENACING 508.050 00803 13C,13C,A,YES,7TH DIVISION,735,RESIDENCE/HOME,1500 BLOCK RAYDALE DR,LOUISVILLE,40219,51077
LMPD23027998,4/14/2023 10:41:00 AM,4/14/2023 8:58:00 AM,8358,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,YES,4TH DIVISION,423,RESIDENCE/HOME,1100 BLOCK LINCOLN AVE,LOUISVILLE,40208,51078
LMPD23028187,4/14/2023 10:00:00 AM,4/14/2023 10:00:00 AM,8515,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,YES,1ST DIVISION,123,PARKING/ DROP LOT/ GARAGE,400 BLOCK S 2ND ST,LOUISVILLE,40202,51079
