INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,BADGE_ID,CRIME_TYPE,UOR_DESC,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,City,ZIP_CODE,ObjectId
80-22-054411,2022-09-20 01:05:00,2022-09-20 01:03:00,5250            ,ASSAULT,VIOLATION OF KENTUCKY EPO/DVO,90F,PART II,COMPLETED,1ST DIVISION,112,RESIDENCE / HOME                             ,2000 BLOCK W JEFFERSON ST                                   ,LOUISVILLE,40203,51689
80-22-054412,2022-09-20 01:09:00,2022-09-20 01:09:00,7160            ,DRUGS/ALCOHOL VIOLATIONS,POSS CONTROLLED SUB 1ST DEGREE 1ST OFF (METHAMPHETAMINE),35A,PART II,COMPLETED,3RD DIVISION,316,HIGHWAY / ROAD / ALLEY                       ,BOWEN AVE / DIXIE HWY                                       ,LOUISVILLE,40272,51690
80-22-054413,2022-09-19 22:17:00,2022-09-19 21:17:00,5399            ,ASSAULT,MENACING,13C,PART II,COMPLETED,6TH DIVISION,625,OTHER RESIDENCE (APARTMENT/CONDO)            ,2300 BLOCK GOLDSMITH LN                                     ,LOUISVILLE,40218,51691
80-22-054413,2022-09-19 22:17:00,2022-09-19 21:17:00,5399            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,6TH DIVISION,625,OTHER RESIDENCE (APARTMENT/CONDO)            ,2300 BLOCK GOLDSMITH LN                                     ,LOUISVILLE,40218,51692
80-22-054413,2022-09-19 22:17:00,2022-09-19 21:17:00,5399            ,ASSAULT,HARASSMENT (NO PHYSICAL CONTACT),13C,PART II,COMPLETED,6TH DIVISION,625,OTHER RESIDENCE (APARTMENT/CONDO)            ,2300 BLOCK GOLDSMITH LN                                     ,LOUISVILLE,40218,51693
80-22-054414,2022-09-20 01:56:00,2022-09-20 01:00:00,8473            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO $1,000 < $10,000",240,PART I,COMPLETED,3RD DIVISION,316,RESIDENCE / HOME                             ,6300 BLOCK SYDNEY RENEE WAY                                 ,LOUISVILLE,40272,51694
80-22-054417,2022-09-20 01:40:00,2022-09-20 01:20:00,5326            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME                             ,6200 BLOCK FERN VALLEY CIR                                  ,LOUISVILLE,40219,51695
80-22-054418,2022-09-20 02:24:00,2022-09-20 02:22:00,5413            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY                       ,2900 BLOCK TAYLOR BLVD                                      ,LOUISVILLE,40208,51696
80-22-054419,2022-09-20 02:31:00,2022-09-20 02:26:00,8473            ,THEFT/LARCENY,TBUT OR DISP SHOPLIFTING,23C,PART I,COMPLETED,4TH DIVISION,424,SERVICE / GAS STATION                        ,4300 BLOCK S 3RD ST                                         ,LOUISVILLE,40214,51697
80-22-054420,2022-09-20 02:28:00,2022-09-20 02:20:00,5384            ,VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE,290,PART II,COMPLETED,2ND DIVISION,225,RESIDENCE / HOME                             ,2200 BLOCK ST LOUIS AVE                                     ,LOUISVILLE,40210,51698
80-22-054421,2022-09-19 02:28:00,2022-09-19 23:07:00,7426            ,DRUGS/ALCOHOL VIOLATIONS,POSS OF MARIJUANA,35A,PART II,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY                       ,900 BLOCK DENMARK ST                                        ,LOUISVILLE,40215,51699
80-22-054422,2022-09-19 23:07:00,2022-09-19 23:07:00,7426            ,DRUGS/ALCOHOL VIOLATIONS,TRAF IN MARIJUANA-8 OZ TO < 5 LBS-1ST OFFENSE,35A,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,900 BLOCK DENMARK ST                                        ,LOUISVILLE,40215,51700
80-22-054422,2022-09-19 23:07:00,2022-09-19 23:07:00,7426            ,DRUGS/ALCOHOL VIOLATIONS,TRAF IN CONT SUBST 1ST DEG 1ST OFFENSE (>= 2 GMS METH,35A,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,900 BLOCK DENMARK ST                                        ,LOUISVILLE,40215,51701
80-22-054422,2022-09-19 23:07:00,2022-09-19 23:07:00,7426            ,DRUGS/ALCOHOL VIOLATIONS,TRAF CONT SUB-1ST DEG -1ST OFFN- (>= 10 DU DRUG UNSPECIFIED),35A,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,900 BLOCK DENMARK ST                                        ,LOUISVILLE,40215,51702
80-22-054423,2022-09-19 23:07:00,2022-09-19 23:07:00,7426            ,OTHER,RECOVERY OF STOLEN PROPERTY,90Z,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,900 BLOCK DENMARK ST                                        ,LOUISVILLE,40215,51703
80-22-054423,2022-09-19 23:07:00,2022-09-19 23:07:00,7426            ,THEFT/LARCENY,RECEIVING STOLEN PROPERTY (FIREARM),280,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,900 BLOCK DENMARK ST                                        ,LOUISVILLE,40215,51704
80-22-054424,2022-09-20 03:16:00,2022-09-19 22:00:00,4307            ,OTHER,ANY NON CRIMINAL CHARGE NOT COVERED BY THESE CODES,90Z,PART II,COMPLETED,7TH DIVISION,724,HIGHWAY / ROAD / ALLEY                       ,4700 BLOCK ARROYO TRL                                       ,LOUISVILLE,40229,51705
80-22-054425,2022-09-19 23:07:00,2022-09-19 23:07:00,5401            ,BURGLARY,BURGLARY - 1ST DEGREE,220,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,900 BLOCK DENMARK ST                                        ,LOUISVILLE,40215,51706
80-22-054426,2022-09-20 03:12:00,2022-09-20 03:01:00,7408            ,BURGLARY,BURGLARY - 3RD DEGREE,220,PART I,COMPLETED,8TH DIVISION,811,SERVICE / GAS STATION                        ,11300 BLOCK WESTPORT RD                                     ,LOUISVILLE,40241,51707
80-22-054539,2022-09-20 14:00:00,2022-09-15 13:00:00,8440            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO $1,000 < $10,000",240,PART I,COMPLETED,2ND DIVISION,225,PARKING LOT / GARAGE                         ,1600 BLOCK DIXIE HWY                                        ,LOUISVILLE,40210,51708
80-22-054540,2022-09-20 14:11:00,2022-09-17 14:00:00,8402            ,VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE,290,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME                             ,200 BLOCK S 43RD ST                                         ,LOUISVILLE,40212,51709
80-22-054541,2022-09-20 14:14:00,2022-08-09 10:00:00,8142            ,FRAUD,"THEFT BY DECEPTION INCLUDING COLD CHECKS $500 < $1,000",270,PART II,COMPLETED,3RD DIVISION,331,RESTAURANT                                   ,6700 BLOCK DIXIE HWY                                        ,LOUISVILLE,40258,51710
80-22-054542,2022-09-20 13:44:00,2022-09-20 02:00:00,7383            ,THEFT/LARCENY,"TBUT OR DISP ALL OTHERS $500 < $1,000",23H,PART I,COMPLETED,6TH DIVISION,612,AUTO DEALERSHIP (NEW OR USED)                ,4300 BLOCK POPLAR LEVEL RD                                  ,LOUISVILLE,40213,51711
80-22-054544,2022-09-20 14:25:00,2022-09-13 15:00:00,8402            ,BURGLARY,BURGLARY - 2ND DEGREE,220,PART I,COMPLETED,8TH DIVISION,823,RESIDENCE / HOME                             ,14000 BLOCK OLD STATION RD                                  ,LOUISVILLE,40245,51712
80-22-054545,2022-09-20 13:14:00,2022-09-20 13:08:00,5438            ,ASSAULT,ASSAULT - 2ND DEGREE - DOMESTIC VIOLENCE,13A,PART I,COMPLETED,3RD DIVISION,331,RESIDENCE / HOME                             ,2600 BLOCK FRANKLIN AVE                                     ,LOUISVILLE,40216,51713
80-22-054546,2022-09-20 13:51:00,2022-09-13 14:00:00,7529            ,DISTURBING THE PEACE,CRIMINAL TRESPASSING-3RD DEGREE,90J,PART II,COMPLETED,8TH DIVISION,824,OTHER RESIDENCE (APARTMENT/CONDO)            ,10200 BLOCK DORSEY POINTE CIR                               ,LOUISVILLE,40223,51714
80-22-054547,2022-09-20 14:15:00,2022-09-20 14:13:00,5470            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,1100 BLOCK EUCLID AVE                                       ,LOUISVILLE,40208,51715
80-22-054547,2022-09-20 14:15:00,2022-09-20 14:13:00,5470            ,VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE,290,PART II,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,1100 BLOCK EUCLID AVE                                       ,LOUISVILLE,40208,51716
80-22-054548,2022-09-20 14:29:00,2022-09-14 18:00:00,7439            ,OTHER,MISSING PERSONS,90Z,PART II,COMPLETED,2ND DIVISION,212,RESIDENCE / HOME                             ,4500 BLOCK W BROADWAY                                       ,LOUISVILLE,40211,51717
80-22-054549,2022-09-20 14:37:00,2022-09-17 12:00:00,8402            ,VEHICLE BREAK-IN/THEFT,"TBUT PARTS FROM VEHICLE $500 < $1,000",23G,PART I,COMPLETED,5TH DIVISION,513,HIGHWAY / ROAD / ALLEY                       ,2100 BLOCK MURRAY AVE                                       ,LOUISVILLE,40205,51718
80-22-502350,2022-09-12 12:18:00,2022-09-09 21:55:00,8375            ,FRAUD,THEFT OF IDENTITY OF ANOTHER WITHOUT CONSENT,26C,PART II,COMPLETED,8TH DIVISION,824,RESIDENCE / HOME                             ,2600 BLOCK SHINING WATER DR                                 ,LOUISVILLE,40299,51719
80-22-502351,2022-09-12 14:21:00,2022-09-09 13:19:00,8375            ,THEFT/LARCENY,THEFT OF MAIL MATTER,23H,PART I,COMPLETED,4TH DIVISION,411,RESIDENCE / HOME                             ,1200 BLOCK S 2ND ST                                         ,LOUISVILLE,40203,51720
80-22-502352,2022-09-12 14:27:00,2022-09-10 06:52:00,8375            ,THEFT/LARCENY,"TBUT OR DISP SHOPLIFTING $1,000 < $10,000",23C,PART I,COMPLETED,8TH DIVISION,812,DEPARTMENT / DISCOUNT STORE                  ,3500 BLOCK SPRINGHURST BLVD                                 ,LOUISVILLE,40241,51721
80-22-502353,2022-09-12 15:39:00,2022-09-10 15:25:00,8375            ,THEFT/LARCENY,THEFT OF MAIL MATTER,23H,PART I,COMPLETED,3RD DIVISION,334,COMMERCIAL / OFFICE BUILDING                 ,9800 BLOCK 3RD STREET RD                                    ,LOUISVILLE,40272,51722
80-22-502354,2022-09-12 15:53:00,2022-08-11 15:40:00,8375            ,THEFT/LARCENY,"TBUT OR DISP FROM BUILDING $1,000 < $10,000",23D,PART I,COMPLETED,8TH DIVISION,823,RESIDENCE / HOME                             ,3500 BLOCK HEDGEWICK PL                                     ,LOUISVILLE,40245,51723
80-22-502355,2022-09-12 18:48:00,2022-09-10 18:30:00,8375            ,THEFT/LARCENY,THEFT OF PROP MISLAID OR DELIVER BY IMISTAKE,23H,PART I,COMPLETED,7TH DIVISION,723,DEPARTMENT / DISCOUNT STORE                  ,7100 BLOCK CEDAR SPRINGS BLVD                               ,LOUISVILLE,40291,51724
80-22-054554,2022-09-20 15:01:00,2022-09-20 10:00:00,8349            ,VEHICLE BREAK-IN/THEFT,TBUT OR DISP CONTENTS FROM VEH,23F,PART I,COMPLETED,1ST DIVISION,112,PARKING LOT / GARAGE                         ,2600 BLOCK W BROADWAY                                       ,LOUISVILLE,40211,51725
80-22-054556,2022-09-20 14:37:00,2022-09-20 14:37:00,7292            ,DRUGS/ALCOHOL VIOLATIONS,DRUG PARAPHERNALIA - BUY/POSSESS,35B,PART II,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY                       ,0 BLOCK I 64 RAMP                                           ,LOUISVILLE,40212,51726
80-22-054556,2022-09-20 14:37:00,2022-09-20 14:37:00,7292            ,DRUGS/ALCOHOL VIOLATIONS,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-HEROIN,35A,PART II,COMPLETED,2ND DIVISION,211,HIGHWAY / ROAD / ALLEY                       ,0 BLOCK I 64 RAMP                                           ,LOUISVILLE,40212,51727
80-22-054555,2022-09-20 14:42:00,2022-09-20 14:30:00,5449            ,ASSAULT,VIOLATION OF KENTUCKY EPO/DVO,90F,PART II,COMPLETED,1ST DIVISION,123,RESIDENCE / HOME                             ,1000 BLOCK W JEFFERSON ST                                   ,LOUISVILLE,40203,51728
80-22-502357,2022-09-12 20:37:00,2022-09-12 20:30:00,8375            ,VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE,290,PART II,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME                             ,500 BLOCK E OAK ST                                          ,LOUISVILLE,40203,51729
80-22-502357,2022-09-12 20:37:00,2022-09-12 20:30:00,8375            ,THEFT/LARCENY,TBUT OR DISP ALL OTHERS,23H,PART I,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME                             ,500 BLOCK E OAK ST                                          ,LOUISVILLE,40203,51730
80-22-502356,2022-09-12 20:35:00,2022-08-24 12:13:00,8375            ,THEFT/LARCENY,THEFT OF MAIL MATTER,23H,PART I,COMPLETED,8TH DIVISION,823,OTHER RESIDENCE (APARTMENT/CONDO)            ,3400 BLOCK IMPERATOR LN                                     ,LOUISVILLE,40245,51731
80-22-054558,2022-09-20 15:19:00,2022-09-20 14:56:00,5183            ,OTHER,HARASSING COMMUNICATIONS,90Z,PART II,COMPLETED,4TH DIVISION,436,OTHER / UNKNOWN                              ,200 BLOCK W WELLINGTON AVE                                  ,LOUISVILLE,40214,51732
80-22-054559,2022-09-20 15:20:00,2022-09-20 14:51:00,7454            ,VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE,290,PART II,COMPLETED,1ST DIVISION,135,PARKING LOT / GARAGE                         ,100 BLOCK W BROADWAY                                        ,LOUISVILLE,40202,51733
80-22-054560,2022-09-20 15:13:00,2022-09-15 19:00:00,8249            ,MOTOR VEHICLE THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000",240,PART I,COMPLETED,4TH DIVISION,435,PARKING LOT / GARAGE                         ,4900 BLOCK HAZELWOOD AVE                                    ,LOUISVILLE,40214,51734
80-22-054561,2022-09-20 15:01:00,2022-09-20 14:45:00,5354            ,ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY),13B,PART II,COMPLETED,1ST DIVISION,135,HOMELESS SHELTER / MISSION                   ,700 BLOCK E MUHAMMAD ALI BLVD                               ,LOUISVILLE,40202,51735
80-22-054562,2022-09-20 15:08:00,2022-09-20 15:00:00,5232            ,THEFT/LARCENY,TBUT OR DISP SHOPLIFTING,23C,PART I,COMPLETED,2ND DIVISION,234,DEPARTMENT / DISCOUNT STORE                  ,3000 BLOCK WILSON AVE                                       ,LOUISVILLE,40211,51736
80-22-054564,2022-09-20 15:21:00,2022-09-02 09:00:00,8349            ,THEFT/LARCENY,THEFT OF MAIL MATTER,23H,PART I,COMPLETED,5TH DIVISION,513,"SPECIALTY STORE (TV, FUR, ETC)               ",1600 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40205,51737
80-22-054565,2022-09-20 15:22:00,2022-09-15 09:00:00,8349            ,FRAUD,CRIMINAL POSSESSION FORGED INSTRUMENT-2ND DEGREE-IDENTIFY,250,PART II,COMPLETED,6TH DIVISION,625,BANK / SAVINGS & LOAN                        ,3300 BLOCK BARDSTOWN RD                                     ,LOUISVILLE,40218,51738
80-22-054567,2022-09-20 15:23:00,2022-09-10 14:00:00,8075            ,FRAUD,FRAUDULENT USE OF A CREDIT CARD,26B,PART II,COMPLETED,5TH DIVISION,512,CYBERSPACE                                   ,1500 BLOCK E BRECKINRIDGE ST                                ,LOUISVILLE,40204,51739
80-22-054569,2022-09-20 14:40:00,2022-09-20 14:38:00,7463            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME                             ,1800 BLOCK COLUMBIA ST                                      ,LOUISVILLE,40203,51740
80-22-054569,2022-09-20 14:40:00,2022-09-20 14:38:00,7463            ,ASSAULT,STRANGULATION 1ST DEGREE,13A,PART I,COMPLETED,1ST DIVISION,111,RESIDENCE / HOME                             ,1800 BLOCK COLUMBIA ST                                      ,LOUISVILLE,40203,51741
80-22-054570,2022-09-20 15:27:00,2022-09-04 15:30:00,8454            ,THEFT/LARCENY,"TBUT OR DISP ALL OTHERS $1,000 < $10,000",23H,PART I,COMPLETED,6TH DIVISION,613,PARKING LOT / GARAGE                         ,4100 BLOCK BISHOP LN                                        ,LOUISVILLE,40218,51742
80-22-054572,2022-09-20 15:47:00,2022-09-20 15:20:00,8229            ,OTHER,MISSING PERSONS,90Z,PART II,COMPLETED,4TH DIVISION,435,RESIDENCE / HOME                             ,4600 BLOCK TAYLOR BLVD                                      ,LOUISVILLE,40215,51743
80-22-054573,2022-09-20 15:47:00,2022-09-20 13:45:00,8075            ,THEFT/LARCENY,TBUT OR DISP FROM BUILDING,23D,PART I,COMPLETED,4TH DIVISION,424,OTHER / UNKNOWN                              ,3100 BLOCK S 2ND ST                                         ,LOUISVILLE,40208,51744
80-22-054574,2022-09-20 15:44:00,2022-09-20 13:24:00,8249            ,THEFT/LARCENY,THEFT OF MAIL MATTER,23H,PART I,COMPLETED,8TH DIVISION,824,RESIDENCE / HOME                             ,9900 BLOCK SHELBYVILLE RD                                   ,LOUISVILLE,40223,51745
80-22-054576,2022-09-20 15:54:00,2022-09-20 08:00:00,8349            ,VEHICLE BREAK-IN/THEFT,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL,23G,PART I,COMPLETED,8TH DIVISION,811,RESIDENCE / HOME                             ,12000 BLOCK ROCK SPRING DR                                  ,LOUISVILLE,40245,51746
80-22-054577,2022-09-20 15:59:00,2022-09-16 15:59:00,7987            ,VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE,290,PART II,COMPLETED,1ST DIVISION,123,OTHER / UNKNOWN                              ,100 BLOCK S 6TH ST                                          ,LOUISVILLE,40202,51747
80-22-054579,2022-09-20 16:08:00,2022-09-18 11:30:00,8075            ,THEFT/LARCENY,TBUT OR DISP FIREARM,23H,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,1100 BLOCK LINCOLN AVE                                      ,LOUISVILLE,40208,51748
80-22-054580,2022-09-20 15:32:00,2022-09-20 12:00:00,5230            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY                       ,11.4 I264E                                                  ,LOUISVILLE,40209,51749
80-22-054584,2022-09-20 16:15:00,2022-09-20 16:01:00,2346            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,8TH DIVISION,811,RESIDENCE / HOME                             ,10500 BLOCK SHADOW RIDGE LN                                 ,LOUISVILLE,40241,51750
80-22-054587,2022-09-20 16:39:00,2022-09-06 02:30:00,7121            ,FRAUD,FRAUDULENT USE OF A CREDIT CARD $500 < $1000,26B,PART II,COMPLETED,4TH DIVISION,412,CYBERSPACE                                   ,2300 BLOCK CRITTENDEN DR                                    ,LOUISVILLE,40217,51751
80-22-054588,2022-09-20 16:35:00,2022-09-20 15:40:00,8349            ,VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE,290,PART II,COMPLETED,3RD DIVISION,323,PARKING LOT / GARAGE                         ,100 BLOCK OUTER LOOP                                        ,LOUISVILLE,40214,51752
80-22-054589,2022-09-20 16:36:00,2022-09-17 01:30:00,5164            ,OTHER,MISSING PERSONS,90Z,PART II,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME                             ,2200 BLOCK HALE AVE                                         ,LOUISVILLE,40211,51753
80-22-054591,2022-09-20 16:48:00,2022-09-18 01:00:00,8249            ,THEFT/LARCENY,"THEFT OF PROP MISLAID OR DELIVER BY IMISTAKE $1000 < $10,000",23H,PART I,COMPLETED,5TH DIVISION,512,BAR / NIGHT CLUB                             ,900 BLOCK BAXTER AVE                                        ,LOUISVILLE,40204,51754
80-22-054590,2022-09-20 16:27:00,2022-09-20 16:16:00,5233            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,6TH DIVISION,611,RESIDENCE / HOME                             ,600 BLOCK ERVAY AVE                                         ,LOUISVILLE,40217,51755
80-22-054592,2022-09-20 16:00:00,2022-09-17 16:00:00,2413            ,OTHER,DEATH INVESTIGATION  (OVERDOSE),999,,COMPLETED,5TH DIVISION,521,RESIDENCE / HOME                             ,100 BLOCK N BAYLY AVE                                       ,LOUISVILLE,40206,51756
80-22-054428,2022-09-20 03:30:00,2022-09-20 03:22:00,5431            ,ASSAULT,"ASSAULT, 4TH DEGREE DATING VIOLENCE (MINOR INJURY)",13B,PART II,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME                             ,5000 BLOCK QUAIL CT                                         ,LOUISVILLE,40213,51757
80-22-054428,2022-09-20 03:30:00,2022-09-20 03:22:00,5431            ,ASSAULT,STRANGULATION 1ST DEGREE,13A,PART I,COMPLETED,6TH DIVISION,612,RESIDENCE / HOME                             ,5000 BLOCK QUAIL CT                                         ,LOUISVILLE,40213,51758
80-22-054430,2022-09-20 03:13:00,2022-09-20 03:13:00,5462            ,OTHER,NON-CRIMINAL DEATH (NATURAL CAUSES),90Z,PART II,COMPLETED,2ND DIVISION,212,RESIDENCE / HOME                             ,3600 BLOCK W BROADWAY                                       ,LOUISVILLE,40211,51759
80-22-054432,2022-09-20 03:33:00,2022-09-20 03:28:00,5346            ,ASSAULT,TERRORISTIC THREATENING 3RD DEGREE,13C,PART II,COMPLETED,6TH DIVISION,624,SERVICE / GAS STATION                        ,6200 BLOCK SHEPHERDSVILLE RD                                ,LOUISVILLE,40228,51760
80-22-054433,2022-09-20 04:26:00,2022-09-20 04:00:00,5265            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,2ND DIVISION,236,RESIDENCE / HOME                             ,0 BLOCK ADVENTURE RD                                        ,LOUISVILLE,40216,51761
80-22-054434,2022-09-20 06:12:00,2022-09-20 06:00:00,7312            ,BURGLARY,BURGLARY - 1ST DEGREE,220,PART I,COMPLETED,2ND DIVISION,234,RESIDENCE / HOME                             ,1900 BLOCK PEONY DR                                         ,LOUISVILLE,40211,51762
80-22-054435,2022-09-20 06:11:00,2022-09-20 06:09:00,5442            ,ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY),13B,PART II,COMPLETED,1ST DIVISION,135,HOMELESS SHELTER / MISSION                   ,400 BLOCK E JEFFERSON ST                                    ,LOUISVILLE,40202,51763
80-22-054437,2022-09-20 06:22:00,2022-09-20 06:20:00,5326            ,ASSAULT,HARASSMENT - PHYSICAL CONTACT - NO INJURY,13B,PART II,COMPLETED,6TH DIVISION,613,RESIDENCE / HOME                             ,3200 BLOCK KEMMONS DR                                       ,LOUISVILLE,40218,51764
80-22-054442,2022-09-20 07:00:00,2022-09-20 06:49:00,5422            ,THEFT/LARCENY,TBUT OR DISP SHOPLIFTING,23C,PART I,COMPLETED,2ND DIVISION,225,SERVICE / GAS STATION                        ,1500 BLOCK DIXIE HWY                                        ,LOUISVILLE,40210,51765
80-22-054443,2022-09-20 07:25:00,2022-09-18 19:00:00,8142            ,THEFT/LARCENY,THEFT OF PROP MISLAID OR DELIVER BY IMISTAKE,23H,PART I,COMPLETED,3RD DIVISION,322,PARK / PLAYGROUND                            ,7400 BLOCK JUSTAN AVE                                       ,LOUISVILLE,40214,51766
80-22-054447,2022-09-20 07:18:00,2022-09-20 07:18:00,5019            ,VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE,290,PART II,COMPLETED,6TH DIVISION,613,RESIDENCE / HOME                             ,5200 BLOCK BONITA LN                                        ,LOUISVILLE,40213,51767
80-22-054448,2022-09-20 07:44:00,2022-09-19 17:30:00,8440            ,BURGLARY,BURGLARY - 3RD DEGREE,220,PART I,COMPLETED,8TH DIVISION,824,CONSTRUCTION SITE                            ,2800 BLOCK BLANKENBAKER PKY                                 ,LOUISVILLE,40299,51768
80-22-054449,2022-09-20 06:26:00,2022-09-20 06:24:00,7463            ,OTHER,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,90Z,PART II,COMPLETED,1ST DIVISION,112,RESIDENCE / HOME                             ,2200 BLOCK W MUHAMMAD ALI BLVD                              ,LOUISVILLE,40212,51769
80-22-054450,2022-09-20 08:01:00,2022-09-20 07:28:00,5263            ,ASSAULT,ASSAULT - 2ND DEGREE - DOMESTIC VIOLENCE,13A,PART I,COMPLETED,3RD DIVISION,334,RESIDENCE / HOME                             ,4100 BLOCK VALLEY STATION RD                                ,LOUISVILLE,40272,51770
80-22-054451,2022-09-20 08:11:00,2022-09-19 16:00:00,8358            ,VEHICLE BREAK-IN/THEFT,"TBUT PARTS FROM VEHICLE $1,000 < $10,000",23G,PART I,COMPLETED,7TH DIVISION,735,OTHER RESIDENCE (APARTMENT/CONDO)            ,6700 BLOCK CARRIBEAN LN                                     ,LOUISVILLE,40219,51771
80-22-054452,2022-09-20 07:43:00,2022-09-05 14:00:00,5459            ,BURGLARY,BURGLARY - 2ND DEGREE,220,PART I,COMPLETED,4TH DIVISION,424,RESIDENCE / HOME                             ,3000 BLOCK RODMAN ST                                        ,LOUISVILLE,40208,51772
80-22-054454,2022-09-20 08:40:00,2022-09-19 19:00:00,8440            ,BURGLARY,BURGLARY - 2ND DEGREE,220,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME                             ,1400 BLOCK SOUTHGATE AVE                                    ,LOUISVILLE,40215,51773
80-22-054456,2022-09-20 08:47:00,2022-09-18 08:37:00,8358            ,THEFT/LARCENY,TBUT OR DISP SHOPLIFTING,23C,PART I,COMPLETED,3RD DIVISION,331,"SPECIALTY STORE (TV, FUR, ETC)               ",5200 BLOCK DIXIE HWY                                        ,LOUISVILLE,40216,51774
80-22-054458,2022-09-20 08:45:00,2022-09-16 17:00:00,8373            ,VEHICLE BREAK-IN/THEFT,"TBUT PARTS FROM VEHICLE $1,000 < $10,000",23G,PART I,COMPLETED,6TH DIVISION,613,PARKING LOT / GARAGE                         ,3900 BLOCK PRODUCE RD                                       ,LOUISVILLE,40218,51775
80-22-054459,2022-09-20 09:01:00,2022-07-14 11:00:00,7987            ,ASSAULT,HARASSMENT (NO PHYSICAL CONTACT),13C,PART II,COMPLETED,1ST DIVISION,123,HIGHWAY / ROAD / ALLEY                       ,S 5TH ST / W JEFFERSON ST                                   ,LOUISVILLE,40202,51776
80-22-054460,2022-09-20 08:15:00,2022-09-20 08:10:00,5450            ,ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,13B,PART II,COMPLETED,3RD DIVISION,334,OTHER RESIDENCE (APARTMENT/CONDO)            ,9600 BLOCK LAMBORNE BLVD                                    ,LOUISVILLE,40272,51777
80-22-054460,2022-09-20 08:15:00,2022-09-20 08:10:00,5450            ,DRUGS/ALCOHOL VIOLATIONS,DRUG PARAPHERNALIA - BUY/POSSESS,35B,PART II,COMPLETED,3RD DIVISION,334,OTHER RESIDENCE (APARTMENT/CONDO)            ,9600 BLOCK LAMBORNE BLVD                                    ,LOUISVILLE,40272,51778
