INCIDENT_NUMBER,DATE_REPORTED,DATE_OCCURED,UOR_DESC,CRIME_TYPE,NIBRS_CODE,UCR_HIERARCHY,ATT_COMP,LMPD_DIVISION,LMPD_BEAT,PREMISE_TYPE,BLOCK_ADDRESS,CITY,ZIP_CODE,ID,ObjectId
80-05-139573,12/31/05 7:00 AM,12/28/05 1:30 PM,FRAUD USE CREDIT CARD AFTER REPORT LOST/STOLEN U/$300 W/6MO,FRAUD,26B,PART II,COMPLETED,7TH DIVISION,723,DEPARTMENT / DISCOUNT STORE,7500 BLOCK OUTER LOOP                                       ,LOUISVILLE,40228,62705,34826
80-05-247213,12/25/05 7:30 AM,12/25/05 7:08 AM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,4TH DIVISION,411,GROCERY / SUPERMARKET,900 BLOCK S 2ND ST                                          ,LOUISVILLE,40203,62706,34827
80-05-247149,12/24/05 10:00 PM,12/24/05 10:00 PM,DRUG PARAPHERNALIA-BUY/POSSESS-2ND OR > OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY,3400 BLOCK POWELL AVE                                       ,LOUISVILLE,40215,62707,34828
80-05-247149,12/24/05 10:00 PM,12/24/05 10:00 PM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY,3400 BLOCK POWELL AVE                                       ,LOUISVILLE,40215,62708,34829
80-05-247167,12/24/05 12:52 PM,12/24/05 5:00 AM,WANTON ENDANGERMENT-1ST DEGREE,ASSAULT,13A,PART I,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME,1000 BLOCK LAMPTON ST                                       ,LOUISVILLE,40204,62709,34830
80-05-246931,12/22/05 5:10 PM,12/22/05 5:00 PM,LEAVING SCENE OF ACCIDENT/FAILURE TO RENDER AID OR ASSISTANC,OTHER,0,,COMPLETED,5TH DIVISION,521,PARKING LOT / GARAGE,2000 BLOCK BROWNSBORO RD                                    ,LOUISVILLE,40206,62710,34831
80-05-247240,12/25/05 4:40 PM,12/25/05 4:00 PM,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT,OTHER,90Z,PART II,COMPLETED,2ND DIVISION,236,RESIDENCE / HOME,6500 BLOCK FLAGLER AVE                                      ,LOUISVILLE,40216,62712,34832
80-05-139598,12/31/05 2:24 PM,12/31/05 1:00 PM,TBUT OR DISP SHOPLIFTING < $500,THEFT/LARCENY,23C,PART I,COMPLETED,6TH DIVISION,625,DEPARTMENT / DISCOUNT STORE,2200 BLOCK HIKES LN                                         ,LOUISVILLE,40218,62713,34833
80-05-247230,12/25/05 12:00 PM,12/25/05 11:58 AM,LEAVING SCENE OF ACCIDENT/FAILURE TO RENDER AID OR ASSISTANC,OTHER,0,,COMPLETED,METRO LOUISVILLE,SHV,HIGHWAY / ROAD / ALLEY,CENTRAL AVE / 7TH STREET RD                                 ,SHIVELY,40208,62714,34834
80-05-247230,12/25/05 12:00 PM,12/25/05 11:58 AM,FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SECURITY 1ST OFF,OTHER,90Z,PART II,COMPLETED,METRO LOUISVILLE,SHV,HIGHWAY / ROAD / ALLEY,CENTRAL AVE / 7TH STREET RD                                 ,SHIVELY,40208,62715,34835
80-05-139449,12/30/05 7:10 AM,12/30/05 6:40 AM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,6TH DIVISION,625,DEPARTMENT / DISCOUNT STORE,1900 BLOCK S HURSTBOURNE PKY                                ,LOUISVILLE,40220,62717,34836
80-05-139488,12/30/05 7:00 PM,12/30/05 6:00 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,6TH DIVISION,625,DEPARTMENT / DISCOUNT STORE,3900 BLOCK TAYLORSVILLE RD                                  ,LOUISVILLE,40220,62718,34837
80-05-247176,12/24/05 11:00 AM,12/24/05 10:20 AM,LEAVING SCENE OF ACCIDENT/FAILURE TO RENDER AID OR ASSISTANC,OTHER,0,,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY,CENTRAL AVE                                                 ,LOUISVILLE,40209,62719,34838
80-05-247739,12/29/05 3:00 PM,12/29/05 2:10 PM,ROBBERY - 1ST DEGREE,ROBBERY,120,PART I,COMPLETED,1ST DIVISION,112,"SPECIALTY STORE (TV, FUR, ETC)",3100 BLOCK W BROADWAY                                       ,LOUISVILLE,40211,62720,34839
80-05-139302,12/28/05 11:30 PM,12/28/05 11:30 PM,INDECENT EXPOSURE - 2ND DEGREE,OTHER,90Z,PART II,COMPLETED,1ST DIVISION,123,GOVERNMENT / PUBLIC BUILDING,400 BLOCK S 6TH ST                                          ,LOUISVILLE,40202,62721,34840
80-05-247138,12/24/05 4:00 PM,12/24/05 2:00 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,4TH DIVISION,435,RESIDENCE / HOME,4000 BLOCK TAYLOR BLVD                                      ,LOUISVILLE,40215,62722,34841
80-05-139196,12/27/05 8:50 PM,12/27/05 7:30 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS -MISD,THEFT/LARCENY,23H,PART I,COMPLETED,6TH DIVISION,612,DEPARTMENT / DISCOUNT STORE,6500 BLOCK PRESTON HWY                                      ,LOUISVILLE,40219,62723,34842
80-05-245987,12/15/05 3:00 PM,12/15/05 3:00 PM,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-COCAINE,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,5TH DIVISION,512,RESIDENCE / HOME,BAXTER AVE / HIGHLAND AVE                                   ,LOUISVILLE,40204,62724,34843
80-05-248087,12/31/05 4:46 AM,12/31/05 4:00 AM,LEAVING SCENE OF ACCIDENT/FAILURE TO RENDER AID OR ASSISTANC,OTHER,0,,COMPLETED,1ST DIVISION,134,RESIDENCE / HOME,E WITHERSPOON ST / N CLAY ST                                ,LOUISVILLE,40202,62725,34844
80-05-247571,12/28/05 10:30 AM,12/28/05 10:30 AM,DRINKING ALCOHOLIC BEV IN PUBLIC PLACE-1ST & 2ND OFFENSES,DRUGS/ALCOHOL VIOLATIONS,90G,PART II,COMPLETED,4TH DIVISION,412,HIGHWAY / ROAD / ALLEY,1000 BLOCK E OAK ST                                         ,LOUISVILLE,40204,62726,34845
80-05-248109,12/31/05 11:40 PM,12/31/05 11:00 PM,INJURED PERSON REQUIRING POLICE REPORT,OTHER,0,PART II,COMPLETED,1ST DIVISION,123,PARKING LOT / GARAGE,200 BLOCK W BROADWAY                                        ,LOUISVILLE,40202,62727,34846
80-05-139206,12/27/05 4:00 AM,12/27/05 2:30 AM,LEAVING SCENE OF ACCIDENT - HIT & RUN,OTHER,0,,COMPLETED,6TH DIVISION,625,HIGHWAY / ROAD / ALLEY,RAINTREE DR / RAINVIEW CIR                                  ,LOUISVILLE,40220,62728,34847
80-05-247424,12/26/05 12:00 AM,12/26/05 12:00 AM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,7TH DIVISION,735,DEPARTMENT / DISCOUNT STORE,4800 BLOCK OUTER LOOP                                       ,LOUISVILLE,40219,62729,34848
80-05-139462,12/30/05 2:00 PM,12/30/05 10:00 AM,RESISTING ARREST,OTHER,90Z,PART II,COMPLETED,6TH DIVISION,624,RESIDENCE / HOME,4300 BLOCK NORFOLK DR                                       ,LOUISVILLE,40218,62730,34849
80-05-247599,12/28/05 7:00 PM,12/28/05 7:00 PM,CARRYING A CONCEALED DEADLY WEAPON,WEAPONS,520,PART II,COMPLETED,1ST DIVISION,135,HIGHWAY / ROAD / ALLEY,E BROADWAY                                                  ,LOUISVILLE,40202,62732,34850
80-05-139434,12/30/05 2:30 AM,12/30/05 1:40 AM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,6TH DIVISION,624,DEPARTMENT / DISCOUNT STORE,4500 BLOCK S HURSTBOURNE PKY                                ,LOUISVILLE,40299,62733,34851
80-05-248097,12/31/05 5:00 PM,3/1/05 12:02 AM,THEFT BY UNLAWFUL TAKING/DISP-COIN MACHINE - FELONY,THEFT/LARCENY,23E,PART I,COMPLETED,5TH DIVISION,521,RESTAURANT,2200 BLOCK FRANKFORT AVE                                    ,LOUISVILLE,40206,62736,34852
80-05-248059,12/31/05 9:20 PM,12/31/05 2:00 PM,THEFT BY UNLAWFUL TAKING/DISP-FROM BUILDING - FELONY D,THEFT/LARCENY,23D,PART I,COMPLETED,1ST DIVISION,123,GOVERNMENT / PUBLIC BUILDING,200 BLOCK S 4TH ST                                          ,LOUISVILLE,40202,62738,34853
80-05-247850,12/30/05 9:20 AM,12/30/05 9:14 AM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,4TH DIVISION,411,GROCERY / SUPERMARKET,900 BLOCK S 2ND ST                                          ,LOUISVILLE,40203,62739,34854
80-05-247772,12/29/05 3:00 AM,12/29/05 10:00 PM,THEFT BY UNLAWFUL TAKING/DISP-PARTS FROM VEHICLE - FELONY,VEHICLE BREAK-IN/THEFT,23G,PART I,COMPLETED,4TH DIVISION,412,HIGHWAY / ROAD / ALLEY,600 BLOCK LYNN ST                                           ,LOUISVILLE,40217,62741,34855
80-05-248036,12/31/05 3:40 PM,12/31/05 2:50 PM,ROBBERY - 1ST DEGREE,ROBBERY,120,PART I,ATTEMPTED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY,3200 BLOCK UTAH AVE                                         ,LOUISVILLE,40215,62743,34856
80-05-247538,12/28/05 5:30 AM,12/27/05 2:00 AM,CRIMINAL MISCHIEF - 1ST DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,412,RESIDENCE / HOME,700 BLOCK CALDWELL ST                                       ,LOUISVILLE,40203,62855,34857
80-05-122450,7/27/05 1:32 AM,7/27/05 1:32 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,7TH DIVISION,723,RESIDENCE / HOME,5500 BLOCK NEW HAMPSHIRE BLVD                               ,LOUISVILLE,40219,20487,34858
80-05-139333,12/28/05 3:00 PM,12/28/05 11:00 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,3RD DIVISION,736,CONSTRUCTION SITE,1800 BLOCK OUTER LOOP                                       ,MINOR_LANE_HEIGHTS,40219,62606,34859
80-05-244982,12/7/05 4:44 PM,12/7/05 4:44 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,423,PARKING LOT / GARAGE,CARL CT / DENA DR                                           ,LOUISVILLE,40215,49351,34860
80-05-137090,12/8/05 1:02 PM,12/8/05 12:00 PM,THEFT BY UNLAWFUL TAKING/DISP-SHOPLIFTING -MISD,THEFT/LARCENY,23C,PART I,COMPLETED,8TH DIVISION,824,GROCERY / SUPERMARKET,12500 BLOCK SHELBYVILLE RD                                  ,LOUISVILLE,40243,49257,34861
80-05-139209,12/27/05 5:00 AM,12/27/05 4:34 AM,CRIMINAL TRESPASSING-3RD DEGREE,DISTURBING THE PEACE,90J,PART II,COMPLETED,7TH DIVISION,735,PARKING LOT / GARAGE,3900 BLOCK FERN VALLEY RD                                   ,LOUISVILLE,40219,62577,34862
80-05-248104,12/31/05 9:20 PM,12/31/05 12:00 PM,BURGLARY - 3RD DEGREE,BURGLARY,220,PART I,COMPLETED,4TH DIVISION,411,COMMERCIAL / OFFICE BUILDING,700 BLOCK S 7TH ST                                          ,LOUISVILLE,40203,62857,34863
80-05-247207,12/25/05 6:40 AM,12/25/05 5:00 AM,ASSAULT - 4TH DEGREE (NO VISIBLE INJURY),ASSAULT,13B,PART II,COMPLETED,2ND DIVISION,236,AIR / BUS / TRAIN TERMINAL,CANE RUN RD / S CRUMS LN                                    ,LOUISVILLE,40216,62746,34864
80-05-122450,7/27/05 1:32 AM,7/27/05 1:32 AM,DRUG PARAPHERNALIA-BUY/POSSESS-1ST OFFENSE,DRUGS/ALCOHOL VIOLATIONS,35B,PART II,COMPLETED,7TH DIVISION,723,RESIDENCE / HOME,5500 BLOCK NEW HAMPSHIRE BLVD                               ,LOUISVILLE,40219,20488,34865
80-05-248068,12/31/05 11:30 PM,12/31/05 7:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,4TH DIVISION,423,HIGHWAY / ROAD / ALLEY,1300 BLOCK CLARA AVE                                        ,LOUISVILLE,40215,62607,34866
80-05-244882,12/6/05 12:06 AM,12/6/05 12:06 AM,LOITERING,DISTURBING THE PEACE,90B,PART II,COMPLETED,4TH DIVISION,435,HIGHWAY / ROAD / ALLEY,1600 BLOCK ONEIDA CT                                        ,LOUISVILLE,40215,49258,34867
80-05-137042,12/8/05 1:00 AM,12/3/05 12:00 AM,UNLAWFUL IMPRISONMENT-1ST DEGREE,ASSAULT,100,PART II,COMPLETED,7TH DIVISION,735,RESIDENCE / HOME,7900 BLOCK WOODCREST DR                                     ,LOUISVILLE,40219,49352,34868
80-05-139415,12/29/05 10:40 AM,12/29/05 8:00 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,7TH DIVISION,723,RESIDENCE / HOME,8400 BLOCK GRAND TREVI DR                                   ,LOUISVILLE,40228,62578,34869
80-05-248095,12/31/05 12:00 PM,12/31/05 11:22 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,5TH DIVISION,521,RESIDENCE / HOME,100 BLOCK N BAYLY AVE                                       ,LOUISVILLE,40206,62858,34870
80-05-248079,12/31/05 3:00 AM,12/31/05 2:30 AM,ROBBERY - 2ND DEGREE,ROBBERY,120,PART I,COMPLETED,5TH DIVISION,512,HIGHWAY / ROAD / ALLEY,900 BLOCK BAXTER AVE                                        ,LOUISVILLE,40204,62750,34871
80-05-226601,8/1/05 9:20 PM,7/28/05 12:00 PM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME,2500 BLOCK GREENWOOD AVE                                    ,LOUISVILLE,40210,20489,34872
80-05-247370,12/26/05 8:20 PM,12/25/05 6:00 AM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,1ST DIVISION,111,HIGHWAY / ROAD / ALLEY,2200 BLOCK W MARKET ST                                      ,LOUISVILLE,40212,62609,34873
80-05-245672,12/13/05 10:00 AM,11/23/05 6:00 PM,THEFT BY UNLAWFUL TAKING/DISP-PARTS FROM VEHICLE - MISD,VEHICLE BREAK-IN/THEFT,23G,PART I,COMPLETED,5TH DIVISION,512,PARKING LOT / GARAGE,2000 BLOCK EASTERN PKY                                      ,LOUISVILLE,40204,49259,34874
80-05-137042,12/8/05 1:00 AM,12/3/05 12:00 AM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,OTHER,0,,COMPLETED,7TH DIVISION,735,RESIDENCE / HOME,7900 BLOCK WOODCREST DR                                     ,LOUISVILLE,40219,49353,34875
80-05-139317,12/28/05 2:38 PM,12/28/05 12:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,7TH DIVISION,724,PARKING LOT / GARAGE,6100 BLOCK CHAMBERS WAY                                     ,LOUISVILLE,40229,62579,34876
80-05-247651,12/25/05 8:00 PM,12/23/05 2:00 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME,2300 BLOCK W ORMSBY AVE                                     ,LOUISVILLE,40210,62861,34877
80-05-247474,12/27/05 6:30 PM,12/23/05 6:00 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,4TH DIVISION,423,RESIDENCE / HOME,1800 BLOCK CARL CT                                          ,LOUISVILLE,40215,62862,34878
80-05-247334,12/26/05 10:00 PM,12/26/05 7:50 PM,NON-CRIMINAL DEATH (NATURAL CAUSES),OTHER,90Z,PART II,COMPLETED,4TH DIVISION,424,RESIDENCE / HOME,700 BLOCK COMPTON ST                                        ,LOUISVILLE,40208,62863,34879
80-05-247887,12/30/05 4:24 PM,12/30/05 4:10 PM,WANTON ENDANGERMENT-2ND DEGREE,ASSAULT,13C,PART II,COMPLETED,2ND DIVISION,212,HIGHWAY / ROAD / ALLEY,CECIL AVE / W BROADWAY                                      ,LOUISVILLE,40211,62873,34880
80-05-247559,12/28/05 8:00 AM,12/27/05 9:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,4TH DIVISION,411,RESIDENCE / HOME,1100 BLOCK S 1ST ST                                         ,LOUISVILLE,40203,62874,34881
80-05-247930,12/30/05 6:40 PM,12/30/05 2:00 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,2ND DIVISION,223,RESIDENCE / HOME,1300 BLOCK DIXIE HWY                                        ,LOUISVILLE,40210,62875,34882
80-05-247943,12/30/05 9:00 PM,12/30/05 4:00 PM,CRIMINAL MISCHIEF-3RD DEGREE,VANDALISM,290,PART II,COMPLETED,5TH DIVISION,521,HIGHWAY / ROAD / ALLEY,200 BLOCK N BIRCHWOOD AVE                                   ,LOUISVILLE,40206,62876,34883
80-05-247459,12/27/05 9:36 AM,12/27/05 9:36 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,2ND DIVISION,211,RESIDENCE / HOME,3600 BLOCK VERMONT AVE                                      ,LOUISVILLE,40211,62878,34884
80-05-247892,12/30/05 6:40 PM,12/30/05 5:00 PM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,4TH DIVISION,424,RESIDENCE / HOME,3100 BLOCK OAKDALE AVE                                      ,LOUISVILLE,40214,62879,34885
80-05-245257,12/9/05 10:20 PM,12/9/05 9:46 PM,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,ASSAULT,13B,PART II,COMPLETED,2ND DIVISION,225,RESIDENCE / HOME,1700 BLOCK S 13TH ST                                        ,LOUISVILLE,40210,49312,34886
80-05-244293,12/1/05 10:20 PM,12/1/05 10:20 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,411,HIGHWAY / ROAD / ALLEY,1100 BLOCK GARVIN PL                                        ,LOUISVILLE,40203,49313,34887
80-05-245618,12/13/05 12:28 AM,12/12/05 8:00 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,4TH DIVISION,436,HIGHWAY / ROAD / ALLEY,1000 BLOCK LYNNHURST AVE                                    ,LOUISVILLE,40215,49314,34888
80-05-245485,12/11/05 8:00 AM,12/11/05 7:00 AM,ASSAULT - 4TH DEGREE (MINOR INJURY),OTHER,0,,COMPLETED,1ST DIVISION,123,HOTEL / MOTEL / ETC.,100 BLOCK N 4TH ST                                          ,LOUISVILLE,40202,49315,34889
80-05-245485,12/11/05 8:00 AM,12/11/05 7:00 AM,ASSAULT - 4TH DEGREE (MINOR INJURY),OTHER,0,,COMPLETED,1ST DIVISION,123,HOTEL / MOTEL / ETC.,100 BLOCK N 4TH ST                                          ,LOUISVILLE,40202,49316,34890
80-05-245589,12/12/05 6:52 PM,12/12/05 12:00 AM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,8TH DIVISION,811,RESIDENCE / HOME,10100 BLOCK SPRING GATE DR                                  ,LOUISVILLE,40241,49317,34891
80-05-245625,12/13/05 2:48 AM,12/12/05 6:00 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,4TH DIVISION,423,PARKING LOT / GARAGE,3500 BLOCK 7TH STREET RD                                    ,LOUISVILLE,40216,49318,34892
80-05-137590,12/12/05 11:00 PM,12/11/05 7:00 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,7TH DIVISION,736,CONSTRUCTION SITE,6400 BLOCK GRADE LN                                         ,LOUISVILLE,40213,49319,34893
80-05-245220,12/9/05 10:20 AM,12/8/05 6:00 PM,THEFT BY UNLAWFUL TAKING/DISP-CONTENTS FROM AUTO - FELONY,VEHICLE BREAK-IN/THEFT,23F,PART I,COMPLETED,1ST DIVISION,112,HIGHWAY / ROAD / ALLEY,2500 BLOCK ELLIOTT AVE                                      ,LOUISVILLE,40211,49320,34894
80-05-245224,12/9/05 11:00 AM,12/8/05 10:30 PM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,1ST DIVISION,135,PARKING LOT / GARAGE,600 BLOCK S FLOYD ST                                        ,LOUISVILLE,40202,49321,34895
80-05-136995,12/7/05 9:04 PM,12/7/05 1:04 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,322,RESIDENCE / HOME,600 BLOCK INVERNESS AVE                                     ,LOUISVILLE,40214,49322,34896
80-05-136995,12/7/05 9:04 PM,12/7/05 1:04 PM,LESSER INCLUDED THEFT,OTHER,0,,ATTEMPTED,3RD DIVISION,322,RESIDENCE / HOME,600 BLOCK INVERNESS AVE                                     ,LOUISVILLE,40214,49323,34897
80-05-245211,12/9/05 9:44 AM,12/7/05 12:00 PM,CRIMINAL MISCHIEF-2ND DEGREE,VANDALISM,290,PART II,COMPLETED,2ND DIVISION,212,PARKING LOT / GARAGE,3600 BLOCK VIRGINIA AVE                                     ,LOUISVILLE,40211,49324,34898
80-05-137160,12/8/05 10:30 PM,12/8/05 6:00 AM,THEFT BY UNLAWFUL TAKING /DISP-POCKETPICKING FELONY CLASS D,THEFT/LARCENY,23A,PART I,COMPLETED,8TH DIVISION,815,GROCERY / SUPERMARKET,300 BLOCK WHITTINGTON PKY                                   ,LOUISVILLE,40222,49325,34899
80-05-241491,11/11/05 11:40 PM,11/11/05 11:30 PM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,4TH DIVISION,424,HIGHWAY / ROAD / ALLEY,TAYLOR BLVD / QUEEN AVE                                     ,LOUISVILLE,40215,49326,34900
80-05-137037,12/7/05 11:02 PM,12/7/05 6:00 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,3RD DIVISION,316,RESIDENCE / HOME,11800 BLOCK PIERCE WAY                                      ,LOUISVILLE,40272,49327,34901
80-05-137129,12/8/05 4:00 PM,12/6/05 4:00 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,8TH DIVISION,823,CONSTRUCTION SITE,16700 BLOCK TADDINGTON PL                                   ,LOUISVILLE,40245,49328,34902
80-05-137270,12/9/05 5:20 PM,12/9/05 6:00 AM,LESSER INCLUDED THEFT,OTHER,0,,COMPLETED,METRO LOUISVILLE,METRO,PARKING LOT / GARAGE,COMMUNITY AT LARGE,LOUISVILLE,40056,49329,34903
80-05-137270,12/9/05 5:20 PM,12/9/05 6:00 AM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,METRO LOUISVILLE,METRO,PARKING LOT / GARAGE,COMMUNITY AT LARGE,LOUISVILLE,40056,49330,34904
80-05-137091,12/8/05 3:26 PM,12/8/05 1:16 AM,THEFT BY UNLAWFUL TAKING/DISP-ALL OTHERS - FELONY CLASS D,THEFT/LARCENY,23H,PART I,COMPLETED,3RD DIVISION,334,HIGHWAY / ROAD / ALLEY,8000 BLOCK 3RD STREET RD                                    ,LOUISVILLE,40214,49331,34905
80-05-245204,12/9/05 7:00 AM,12/7/05 3:40 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,5TH DIVISION,521,RESIDENCE / HOME,2700 BLOCK GRINSTEAD DR                                     ,LOUISVILLE,40206,49332,34906
80-05-137417,12/11/05 8:40 AM,12/9/05 12:00 AM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,7TH DIVISION,735,RESIDENCE / HOME,5100 BLOCK SOUTHERN CHARM LN                                ,LOUISVILLE,40219,49333,34907
80-05-245647,12/13/05 6:02 AM,11/8/05 12:00 PM,PROPERTY LOST OR ABANDONED NON CRIMINAL,OTHER,90Z,PART II,COMPLETED,8TH DIVISION,812,RESIDENCE / HOME,7800 BLOCK WOLFCREEK CT                                     ,LOUISVILLE,40241,49334,34908
80-05-245652,12/13/05 7:14 AM,12/10/05 11:58 PM,PROPERTY LOST OR ABANDONED NON CRIMINAL,OTHER,90Z,PART II,COMPLETED,METRO LOUISVILLE,METRO,OTHER / UNKNOWN,COMMUNITY AT LARGE,LOUISVILLE,40056,49335,34909
80-05-137110,12/8/05 2:00 AM,12/8/05 12:00 PM,BURGLARY - 2ND DEGREE,BURGLARY,220,PART I,COMPLETED,7TH DIVISION,724,RESIDENCE / HOME,9400 BLOCK TITAN DR                                         ,LOUISVILLE,40229,49336,34910
80-05-136920,12/6/05 8:42 PM,12/6/05 6:00 PM,DISORDERLY CONDUCT,DISTURBING THE PEACE,90C,PART II,ATTEMPTED,7TH DIVISION,736,,8200 BLOCK MINOR LN                                         ,LOUISVILLE,40219,49337,34911
80-05-244927,12/7/05 1:00 AM,12/7/05 12:02 AM,POSS OF MARIJUANA,DRUGS/ALCOHOL VIOLATIONS,35A,PART II,COMPLETED,1ST DIVISION,112,HIGHWAY / ROAD / ALLEY,S 26TH ST / W BROADWAY                                      ,LOUISVILLE,40211,49338,34912
80-05-244927,12/7/05 1:00 AM,12/7/05 12:02 AM,RECKLESS DRIVING,OTHER,0,,COMPLETED,1ST DIVISION,112,HIGHWAY / ROAD / ALLEY,S 26TH ST / W BROADWAY                                      ,LOUISVILLE,40211,49339,34913
80-05-244927,12/7/05 1:00 AM,12/7/05 12:02 AM,FAIL OF NON-OWNER/OPER TO MAINTAIN REQ INS/SECURITY 1ST OFF,OTHER,90Z,PART II,ATTEMPTED,1ST DIVISION,112,,S 26TH ST / W BROADWAY                                      ,LOUISVILLE,40211,49340,34914
80-05-244927,12/7/05 1:00 AM,12/7/05 12:02 AM,IMPROPER EQUIPMENT,OTHER,0,,ATTEMPTED,1ST DIVISION,112,,S 26TH ST / W BROADWAY                                      ,LOUISVILLE,40211,49341,34915
80-05-137364,12/10/05 9:00 AM,12/10/05 8:00 AM,THEFT BY UNLAWFUL TAKING/DISP-AUTO - FELONY CLASS D,MOTOR VEHICLE THEFT,240,PART I,COMPLETED,2ND DIVISION,225,SERVICE / GAS STATION,S 7TH ST                                                    ,LOUISVILLE,40208,49342,34916
